Date,temp,wind,humidity,barometer,Weather_Label,Elec_kW
5/15/2013,12.73,16.79,0.65,999.58,97,0
5/16/2013,9.10,11.31,0.88,1000.27,2,-11
5/17/2013,9.02,12.75,0.89,1003.04,64,-6
5/18/2013,10.31,9.17,0.81,1008.06,96,0
5/19/2013,13.13,12.98,0.73,1008.94,97,6
5/20/2013,10.94,8.40,0.87,1008.56,9,-9
5/21/2013,10.23,12.40,0.92,1010.77,60,5
5/22/2013,9.75,19.29,0.76,1015.08,96,5
5/23/2013,7.40,13.35,0.79,1009.96,97,9
5/24/2013,7.07,12.91,0.77,1010.62,97,4
5/25/2013,8.94,16.56,0.73,1016.17,97,0
5/26/2013,10.31,22.33,0.76,1014.75,97,-10
5/27/2013,13.52,9.81,0.57,1010.48,97,14
5/28/2013,13.87,11.57,0.68,1002.98,97,10
5/29/2013,10.04,14.04,0.88,1002.46,9,-1
5/30/2013,12.13,6.69,0.87,1006.85,16,-8
6/1/2013,11.35,21.44,0.81,1019.19,96,13
6/2/2013,13.00,16.71,0.68,1026.06,97,11
6/3/2013,11.54,14.25,0.71,1029.06,97,6
6/4/2013,13.75,10.94,0.67,1024.29,97,-7
6/5/2013,17.42,8.52,0.57,1018.98,97,-4
6/6/2013,19.44,10.71,0.60,1019.04,97,0
6/7/2013,20.23,12.08,0.59,1020.42,97,0
6/8/2013,16.63,16.52,0.69,1017.83,97,18
6/9/2013,14.02,16.33,0.70,1013.04,97,-1
6/10/2013,12.77,10.21,0.69,1014.43,96,11
6/11/2013,17.39,8.31,0.65,1016.19,97,7
6/12/2013,19.19,15.52,0.75,1015.69,96,-14
6/13/2013,17.30,20.11,0.74,1013.87,96,2
6/14/2013,15.02,13.35,0.64,1018.40,97,-14
6/15/2013,15.65,21.13,0.59,1012.06,97,-12
6/16/2013,15.48,12.83,0.60,1015.25,97,-15
6/17/2013,18.70,11.98,0.66,1013.59,176,-10
6/18/2013,23.90,6.33,0.67,1014.06,97,-13
6/19/2013,22.52,12.73,0.72,1012.90,97,-17
6/20/2013,21.25,9.46,0.78,1011.94,97,-14
6/21/2013,17.10,16.63,0.81,1011.19,96,-15
6/22/2013,16.10,20.29,0.81,1012.06,97,-15
6/23/2013,14.92,23.50,0.75,1010.63,122,-2
6/24/2013,13.00,15.17,0.82,1020.02,96,1
6/25/2013,13.88,8.56,0.75,1027.25,97,7
6/26/2013,14.44,11.08,0.67,1028.79,97,-11
6/27/2013,13.44,13.96,0.73,1024.56,97,-9
6/28/2013,14.00,13.31,0.85,1019.21,0,-1
6/29/2013,15.42,14.92,0.77,1019.85,97,-8
6/30/2013,16.77,12.60,0.72,1022.35,97,-7
7/1/2013,16.31,12.88,0.77,1017.48,96,-1
7/2/2013,16.83,8.35,0.72,1013.75,97,-2
7/3/2013,16.75,12.04,0.88,1009.21,0,3
7/4/2013,17.50,13.25,0.78,1020.35,96,5
7/5/2013,17.71,7.46,0.80,1028.27,96,-3
7/6/2013,20.42,8.63,0.70,1029.25,97,5
7/7/2013,21.60,10.69,0.63,1030.21,97,-6
7/8/2013,21.31,14.19,0.69,1030.00,97,-7
7/9/2013,20.43,13.57,0.58,1025.91,97,-1
7/10/2013,18.40,15.13,0.67,1022.60,97,6
7/11/2013,16.35,12.21,0.63,1022.96,94,-5
7/12/2013,15.30,9.40,0.75,1023.64,96,-13
7/13/2013,17.65,9.92,0.73,1023.48,97,-6
7/14/2013,19.23,5.40,0.72,1023.77,97,-4
7/15/2013,21.19,7.90,0.61,1022.63,97,11
7/16/2013,21.46,5.92,0.60,1023.10,176,0
7/17/2013,22.20,9.02,0.63,1023.48,97,-1
7/18/2013,23.54,13.73,0.64,1023.85,97,-10
7/19/2013,22.08,17.35,0.61,1023.44,97,-18
7/20/2013,18.77,11.71,0.74,1022.10,96,-14
7/21/2013,23.50,6.63,0.62,1018.90,2,-18
7/22/2013,26.29,5.94,0.56,1015.96,176,-6
7/23/2013,26.13,7.21,0.57,1013.10,176,-12
7/24/2013,22.98,12.10,0.62,1014.50,97,-5
7/25/2013,22.45,7.72,0.69,1014.53,97,-12
7/26/2013,22.90,7.83,0.76,1012.65,97,-4
7/27/2013,21.71,7.21,0.84,1008.02,16,-22
7/28/2013,20.38,12.75,0.72,1009.94,97,-12
7/29/2013,20.38,13.85,0.70,1014.33,2,-11
7/30/2013,18.04,17.69,0.81,1016.46,2,-16
8/1/2013,24.42,10.94,0.67,1013.60,176,-14
8/2/2013,26.08,12.00,0.62,1009.54,176,-3
8/3/2013,21.65,14.73,0.61,1016.85,97,-16
8/4/2013,21.17,6.92,0.62,1020.38,97,-11
8/5/2013,22.17,10.17,0.62,1014.67,97,-11
8/6/2013,19.27,11.40,0.73,1015.02,97,-14
8/7/2013,16.06,12.08,0.88,1012.00,97,-9
8/8/2013,18.02,9.27,0.69,1018.17,122,-5
8/9/2013,17.33,8.63,0.76,1020.04,97,-4
8/10/2013,17.27,12.46,0.66,1021.04,97,-12
8/11/2013,17.23,12.83,0.75,1018.77,97,-13
8/12/2013,16.94,11.96,0.74,1015.83,97,5
8/13/2013,16.50,16.40,0.66,1019.60,97,-5
8/14/2013,16.71,8.79,0.69,1022.79,97,-16
8/15/2013,17.44,9.46,0.79,1020.96,2,-12
8/16/2013,20.06,11.21,0.67,1016.79,2,-10
8/17/2013,20.04,12.81,0.73,1014.73,97,-14
8/18/2013,20.10,12.98,0.73,1011.17,97,-6
8/19/2013,18.08,17.13,0.67,1017.56,97,2
8/20/2013,17.96,5.77,0.69,1027.50,2,12
8/21/2013,18.13,5.19,0.68,1024.71,2,-6
8/22/2013,17.17,5.90,0.82,1020.35,2,-7
8/23/2013,20.95,7.28,0.69,1016.02,97,-1
8/24/2013,17.15,9.04,0.86,1010.71,2,-4
8/25/2013,16.96,7.46,0.83,1011.77,16,0
8/26/2013,18.65,11.44,0.67,1015.88,97,-11
8/27/2013,19.81,8.46,0.56,1015.73,97,0
8/28/2013,18.63,8.63,0.63,1019.92,97,-4
8/29/2013,18.23,6.00,0.68,1021.83,2,-7
8/30/2013,17.81,10.21,0.77,1020.23,97,-5
9/1/2013,14.85,12.98,0.68,1027.50,97,-2
9/2/2013,17.40,15.96,0.73,1025.42,2,-11
9/3/2013,19.15,5.26,0.74,1026.85,2,-6
9/4/2013,20.56,6.31,0.74,1021.98,97,-10
9/5/2013,23.00,6.40,0.64,1012.73,97,3
9/6/2013,20.19,7.44,0.69,1008.88,2,-10
9/7/2013,17.75,8.71,0.68,1016.46,97,10
9/8/2013,16.55,7.13,0.67,1018.57,97,3
9/9/2013,13.31,12.38,0.81,1016.67,2,-5
9/10/2013,12.08,19.13,0.89,1014.15,97,-9
9/11/2013,15.04,18.67,0.83,1014.08,97,-5
9/12/2013,15.10,14.00,0.79,1017.50,0,-10
9/13/2013,14.46,10.79,0.87,1019.02,2,-1
9/14/2013,15.71,15.33,0.84,1012.56,0,-8
9/15/2013,14.10,12.19,0.73,1011.23,97,3
9/16/2013,12.71,19.21,0.72,1001.65,97,-9
9/17/2013,10.68,15.02,0.79,1001.26,97,0
9/18/2013,12.13,9.08,0.87,1000.23,122,-9
9/19/2013,12.42,14.19,0.79,1010.88,97,-7
9/20/2013,14.73,14.02,0.78,1015.98,96,-1
9/21/2013,13.94,6.83,0.76,1025.29,96,2
9/22/2013,16.67,8.00,0.86,1027.69,16,-3
9/23/2013,17.40,4.94,0.83,1025.46,96,3
9/24/2013,15.04,4.90,0.84,1017.00,16,8
9/25/2013,15.00,4.08,0.85,1011.65,16,7
9/26/2013,15.22,8.93,0.77,1015.04,16,5
9/27/2013,10.98,8.38,0.83,1016.83,2,8
9/28/2013,12.29,13.00,0.73,1011.73,2,2
9/29/2013,13.74,17.36,0.66,1007.43,2,7
9/30/2013,11.87,14.62,0.72,1008.38,2,0
10/1/2013,11.62,11.68,0.73,1011.94,2,7
10/2/2013,11.46,14.33,0.72,1014.85,2,9
10/3/2013,13.30,14.64,0.74,1014.23,176,7
10/4/2013,17.62,13.72,0.84,1013.49,2,5
10/5/2013,15.88,9.44,0.88,1018.33,97,6
10/6/2013,14.50,5.33,0.87,1025.17,5,9
10/7/2013,11.80,4.02,0.85,1025.98,16,3
10/8/2013,13.72,5.19,0.84,1024.96,97,-1
10/9/2013,14.72,13.84,0.82,1018.02,97,3
10/10/2013,9.67,15.20,0.81,1009.37,97,0
10/11/2013,8.15,7.33,0.91,1014.46,56,-3
10/12/2013,7.79,7.27,0.87,1017.79,16,3
10/13/2013,8.67,22.26,0.89,1011.35,109,2
10/14/2013,10.59,14.48,0.89,1010.85,96,-4
10/15/2013,10.52,15.10,0.90,1007.79,97,-1
10/16/2013,9.44,9.65,0.94,1012.29,16,0
10/17/2013,13.23,15.32,0.89,1013.20,97,4
10/18/2013,12.60,7.92,0.92,1017.02,16,8
10/19/2013,12.96,11.89,0.87,1009.37,97,13
10/20/2013,15.52,14.29,0.84,1010.33,97,6
10/21/2013,15.63,15.52,0.82,1011.56,2,2
10/22/2013,17.62,15.32,0.80,1004.28,2,6
10/23/2013,16.11,17.62,0.82,1003.32,2,9
10/24/2013,12.08,8.56,0.92,1015.77,2,10
10/25/2013,15.04,13.47,0.85,1010.28,2,11
10/26/2013,17.25,16.73,0.80,1009.67,97,7
10/27/2013,14.98,27.35,0.74,1002.86,97,16
10/28/2013,14.31,32.73,0.74,997.60,97,13
10/29/2013,10.56,20.27,0.76,1010.75,97,13
10/30/2013,9.30,12.66,0.78,1021.98,97,15
11/1/2013,11.38,17.96,0.82,1013.13,97,5
11/2/2013,11.38,13.67,0.91,1000.92,97,7
11/3/2013,9.33,24.46,0.79,1001.27,97,11
11/4/2013,9.71,21.90,0.84,989.15,97,15
11/5/2013,7.25,18.25,0.86,995.44,97,11
11/6/2013,10.98,16.67,0.87,1001.00,97,8
11/7/2013,12.30,14.36,0.92,1006.19,52,11
11/8/2013,9.09,9.21,0.93,1006.66,2,9
11/9/2013,8.70,20.70,0.81,1006.62,97,10
11/10/2013,6.85,10.40,0.84,1011.48,2,12
11/11/2013,6.66,11.74,0.78,1027.28,2,15
11/12/2013,8.30,13.70,0.84,1025.20,7,12
11/13/2013,6.58,4.65,0.85,1031.13,97,7
11/14/2013,7.21,14.88,0.86,1020.56,97,10
11/15/2013,6.90,8.31,0.89,1027.98,2,13
11/16/2013,2.55,4.06,0.96,1031.21,16,11
11/17/2013,4.90,5.79,0.91,1024.19,16,14
11/18/2013,5.19,9.33,0.84,1011.46,16,12
11/19/2013,6.31,11.50,0.85,1008.29,0,14
11/20/2013,3.57,14.72,0.83,1003.83,97,14
11/21/2013,2.68,12.38,0.89,1001.32,97,15
11/22/2013,3.92,13.92,0.84,1012.65,97,16
11/23/2013,5.38,11.11,0.81,1019.89,96,14
11/24/2013,6.29,9.69,0.80,1025.31,97,8
11/25/2013,5.81,10.60,0.78,1032.31,97,9
11/26/2013,6.34,7.28,0.82,1035.19,2,6
11/27/2013,5.15,7.52,0.87,1033.35,97,16
11/28/2013,7.75,7.56,0.91,1032.79,16,11
11/29/2013,7.35,16.10,0.83,1023.31,97,18
11/30/2013,6.96,11.29,0.86,1021.73,97,10
12/1/2013,7.52,7.77,0.86,1030.56,97,11
12/2/2013,6.00,9.27,0.83,1032.88,97,19
12/3/2013,1.36,4.91,0.88,1028.94,34,14
12/4/2013,5.46,11.83,0.85,1026.88,16,15
12/5/2013,5.04,24.17,0.78,1021.19,2,17
12/6/2013,4.81,26.57,0.59,1023.17,97,15
12/7/2013,6.40,14.15,0.84,1025.79,2,14
12/8/2013,8.17,17.06,0.85,1025.40,97,21
12/9/2013,7.54,15.08,0.85,1029.52,97,18
12/10/2013,2.15,4.90,0.87,1033.63,2,12
12/11/2013,0.40,5.56,0.92,1032.23,34,17
12/12/2013,-0.40,7.56,0.92,1028.06,2,13
12/13/2013,2.13,8.81,0.89,1023.33,2,17
12/14/2013,6.43,14.77,0.85,1025.40,97,21
12/15/2013,7.98,20.85,0.75,1025.22,2,17
12/16/2013,10.35,21.26,0.64,1022.39,97,13
12/17/2013,7.40,10.67,0.76,1022.21,2,10
12/18/2013,8.40,17.70,0.79,1014.83,97,13
12/19/2013,8.29,17.53,0.82,1004.91,2,18
12/20/2013,6.00,16.56,0.82,1021.84,2,16
12/21/2013,6.94,27.11,0.77,1021.36,97,12
12/22/2013,8.41,22.91,0.84,1013.39,97,16
12/23/2013,8.92,27.13,0.77,1008.60,97,18
12/24/2013,10.31,35.00,0.78,988.35,52,11
12/25/2013,6.92,13.96,0.84,988.44,2,11
12/26/2013,4.94,9.13,0.88,996.66,97,11
12/27/2013,8.00,23.48,0.84,995.38,97,10
12/28/2013,7.43,12.32,0.87,999.60,97,15
12/29/2013,5.67,13.09,0.85,1015.50,97,9
12/30/2013,5.65,20.77,0.83,1019.48,2,17
1/1/2014,7.92,22.27,0.81,1003.98,2,11
1/2/2014,9.54,21.63,0.79,998.30,2,14
1/3/2014,9.68,23.36,0.78,1001.53,97,13
1/4/2014,8.44,17.83,0.82,1000.02,2,11
1/5/2014,6.19,17.60,0.82,1004.65,2,11
1/6/2014,12.00,26.83,0.78,1002.40,0,20
1/7/2014,11.15,23.52,0.74,1009.59,97,19
1/8/2014,9.23,15.21,0.84,1015.66,97,16
1/9/2014,10.11,23.52,0.78,1007.57,97,19
1/10/2014,5.91,16.74,0.83,1015.98,97,14
1/11/2014,5.23,14.94,0.84,1018.00,90,11
1/12/2014,2.06,8.43,0.86,1020.87,2,16
1/13/2014,6.92,15.44,0.83,1009.54,97,17
1/14/2014,5.18,11.93,0.90,1005.02,97,14
1/15/2014,4.91,16.37,0.88,1005.43,2,10
1/16/2014,8.27,16.58,0.86,997.56,2,20
1/17/2014,8.09,17.50,0.81,997.32,97,12
1/18/2014,5.66,11.19,0.84,997.91,2,18
1/19/2014,7.21,9.92,0.81,997.69,2,9
1/20/2014,6.48,9.54,0.89,1005.76,9,10
1/21/2014,4.81,8.62,0.88,1011.96,16,17
1/22/2014,3.38,13.85,0.79,1011.72,2,15
1/23/2014,4.74,12.78,0.87,1011.43,97,10
1/24/2014,3.79,8.60,0.78,1015.55,97,14
1/25/2014,3.40,16.06,0.81,1014.47,2,14
1/26/2014,6.00,21.15,0.80,1003.87,97,11
1/27/2014,4.11,20.65,0.82,993.22,97,14
1/28/2014,4.73,21.19,0.79,994.17,97,10
1/29/2014,2.80,18.63,0.77,997.74,2,10
1/30/2014,3.82,9.02,0.82,1004.24,2,17
2/1/2014,7.07,21.40,0.78,996.98,2,18
2/2/2014,5.42,15.71,0.78,1010.21,2,13
2/3/2014,3.06,11.21,0.83,1009.74,2,16
2/4/2014,5.98,18.96,0.74,1004.42,97,16
2/5/2014,7.42,25.09,0.72,993.55,2,15
2/6/2014,7.51,23.62,0.78,998.54,97,14
2/7/2014,8.42,25.22,0.79,991.56,64,16
2/8/2014,7.54,27.12,0.77,989.49,97,13
2/9/2014,6.13,28.89,0.71,991.00,97,15
2/10/2014,5.31,8.33,0.81,994.56,97,10
2/11/2014,6.22,22.24,0.78,1000.24,97,18
2/12/2014,6.24,25.24,0.74,1001.52,97,16
2/13/2014,5.38,16.53,0.82,994.64,97,16
2/14/2014,5.82,21.22,0.83,999.36,2,14
2/15/2014,10.72,34.77,0.61,994.56,97,15
2/16/2014,7.13,18.08,0.75,1007.92,97,12
2/17/2014,6.64,12.38,0.81,1012.30,2,12
2/18/2014,5.77,9.73,0.81,1012.11,2,20
2/19/2014,7.87,12.22,0.83,1012.31,97,11
2/20/2014,8.93,17.46,0.86,1007.09,97,11
2/21/2014,7.41,17.32,0.77,1005.80,2,8
2/22/2014,7.04,17.09,0.76,1011.78,97,16
2/23/2014,7.96,15.71,0.77,1017.40,97,15
2/24/2014,7.74,13.83,0.71,1011.34,2,15
2/25/2014,9.38,17.52,0.73,1006.88,2,20
2/26/2014,7.58,11.79,0.79,1015.04,2,8
2/27/2014,5.40,17.35,0.85,1012.06,2,12
2/28/2014,5.60,13.50,0.87,1000.83,97,16
3/1/2014,5.63,11.19,0.84,1000.31,97,12
3/2/2014,5.57,17.43,0.74,1000.72,97,14
3/3/2014,6.62,15.72,0.75,989.11,2,14
3/4/2014,5.28,8.33,0.82,1002.83,97,11
3/5/2014,5.40,5.54,0.78,1019.44,97,8
3/6/2014,5.94,7.25,0.73,1027.31,2,9
3/7/2014,8.15,10.67,0.70,1025.65,2,12
3/8/2014,9.73,9.35,0.77,1028.88,16,10
3/9/2014,10.64,8.87,0.59,1026.13,2,13
3/10/2014,10.02,8.96,0.70,1025.30,2,5
3/11/2014,9.92,13.46,0.79,1030.83,16,11
3/12/2014,9.81,6.47,0.75,1031.02,2,5
3/13/2014,9.91,4.94,0.71,1028.47,2,5
3/14/2014,9.52,7.90,0.69,1026.42,2,6
3/15/2014,9.83,21.71,0.75,1022.85,0,9
3/16/2014,11.44,16.94,0.71,1021.13,2,12
3/17/2014,10.83,13.33,0.73,1020.79,96,9
3/18/2014,9.92,19.92,0.82,1015.96,96,12
3/19/2014,12.46,21.33,0.67,1022.08,97,9
3/20/2014,14.49,18.02,0.55,1013.60,2,11
3/21/2014,9.54,15.67,0.73,1007.63,2,7
3/22/2014,7.48,16.95,0.70,1002.45,2,2
3/23/2014,6.19,13.02,0.76,1006.14,122,3
3/24/2014,6.38,7.42,0.67,1013.02,2,12
3/25/2014,5.35,10.42,0.69,1010.65,2,1
3/26/2014,5.42,8.02,0.74,1014.35,2,0
3/27/2014,5.90,6.31,0.80,1012.67,97,-3
3/28/2014,10.51,8.57,0.67,1015.49,2,2
3/29/2014,12.02,11.66,0.60,1017.11,176,4
3/30/2014,13.07,7.44,0.61,1015.31,2,2
4/1/2014,16.02,5.96,0.59,1010.80,2,1
4/2/2014,14.15,6.31,0.71,1006.13,2,11
4/3/2014,15.15,8.15,0.66,1002.47,2,0
4/4/2014,13.67,7.60,0.75,1008.23,2,8
4/5/2014,13.15,8.98,0.68,1015.04,97,9
4/6/2014,14.00,12.29,0.79,1016.42,2,3
4/7/2014,16.92,15.10,0.77,1012.79,2,-1
4/8/2014,10.55,23.55,0.73,1015.70,97,3
4/9/2014,10.53,13.70,0.68,1025.06,2,4
4/10/2014,11.87,8.52,0.69,1022.11,97,3
4/11/2014,12.28,11.09,0.69,1019.61,97,5
4/12/2014,11.02,8.85,0.71,1018.94,97,2
4/13/2014,10.91,15.55,0.67,1019.74,97,3
4/14/2014,9.77,24.34,0.66,1020.62,96,6
4/15/2014,8.40,12.53,0.61,1028.23,97,-3
4/16/2014,8.86,9.43,0.61,1028.95,2,-4
4/17/2014,11.52,14.09,0.55,1020.61,97,7
4/18/2014,9.89,16.06,0.66,1016.36,97,2
4/19/2014,10.71,14.46,0.65,1015.67,97,-4
4/20/2014,14.91,14.40,0.67,1006.47,2,-6
4/21/2014,13.75,10.65,0.67,1003.90,97,8
4/22/2014,13.23,10.25,0.72,1009.92,97,9
4/23/2014,14.72,5.59,0.68,1018.13,97,-7
4/24/2014,14.04,7.92,0.79,1018.04,16,6
4/25/2014,16.63,13.85,0.72,1010.73,97,1
4/26/2014,13.73,13.17,0.66,1010.48,97,4
4/27/2014,13.25,9.10,0.65,1006.69,97,-2
4/28/2014,13.52,4.90,0.67,1010.29,176,-8
4/29/2014,13.87,5.94,0.81,1012.28,2,3
4/30/2014,12.38,10.06,0.82,1012.06,16,4
5/1/2014,13.04,6.19,0.76,1010.98,16,-4
5/2/2014,11.62,15.28,0.71,1017.53,96,-3
5/3/2014,10.02,14.50,0.60,1025.79,97,-4
5/4/2014,9.77,5.74,0.60,1023.77,97,-12
5/5/2014,13.50,6.92,0.54,1015.71,97,-4
5/6/2014,14.85,12.53,0.66,1007.85,2,-3
5/7/2014,12.88,20.77,0.72,1010.08,97,-10
5/8/2014,12.15,21.00,0.83,1010.50,0,4
5/9/2014,13.98,27.13,0.70,1011.25,0,1
5/10/2014,11.83,20.73,0.82,1008.56,2,-3
5/11/2014,11.38,25.96,0.69,1003.71,97,-13
5/12/2014,11.04,16.70,0.78,1009.21,97,2
5/13/2014,10.94,12.94,0.77,1016.69,97,-6
5/14/2014,10.85,12.27,0.72,1028.46,2,1
5/15/2014,10.88,8.81,0.66,1035.15,122,0
5/16/2014,12.92,7.85,0.61,1031.85,97,5
5/17/2014,15.25,8.00,0.63,1023.48,97,10
5/18/2014,16.63,7.17,0.65,1014.23,97,-10
5/19/2014,18.98,7.98,0.59,1006.46,97,-8
5/20/2014,19.74,14.87,0.58,1009.30,97,-6
5/21/2014,17.10,8.31,0.81,1009.60,97,6
5/22/2014,17.92,16.54,0.66,1006.02,97,-4
5/23/2014,16.25,9.79,0.67,1008.77,97,-12
5/24/2014,15.42,14.98,0.65,1012.83,2,5
5/25/2014,16.48,8.31,0.60,1018.81,97,0
5/26/2014,16.10,10.13,0.79,1015.42,97,10
5/27/2014,15.06,9.25,0.90,1010.75,16,-3
5/28/2014,14.10,10.10,0.84,1011.52,0,6
5/29/2014,14.41,8.72,0.79,1015.80,96,9
5/30/2014,13.40,11.21,0.71,1021.44,96,-3
6/1/2014,14.64,7.00,0.62,1022.02,97,-8
6/2/2014,15.48,7.75,0.63,1019.04,97,-6
6/3/2014,15.00,5.25,0.73,1014.69,97,-12
6/4/2014,13.96,12.46,0.88,1006.29,16,-19
6/5/2014,13.49,18.13,0.69,1010.79,122,-12
6/6/2014,17.24,7.63,0.60,1015.13,97,-19
6/7/2014,21.44,9.33,0.66,1013.29,97,-1
6/8/2014,21.31,7.15,0.71,1018.02,97,-1
6/9/2014,21.85,10.48,0.77,1016.43,97,-1
6/10/2014,20.00,10.33,0.83,1018.40,97,-1
6/11/2014,18.75,11.65,0.59,1025.85,97,-5
6/12/2014,17.60,7.96,0.67,1027.33,97,-7
6/13/2014,18.52,11.98,0.66,1023.60,97,-8
6/14/2014,16.85,14.40,0.66,1021.96,97,7
6/15/2014,15.46,12.06,0.69,1024.19,97,9
6/16/2014,14.58,12.48,0.73,1024.04,96,10
6/17/2014,16.00,13.74,0.69,1023.17,96,0
6/18/2014,15.52,10.83,0.75,1023.54,96,-3
6/19/2014,15.08,10.38,0.74,1021.60,96,-1
6/20/2014,15.30,14.68,0.67,1020.72,97,-10
6/21/2014,16.30,7.43,0.65,1019.68,97,-15
6/22/2014,17.45,9.47,0.64,1020.94,97,-3
6/23/2014,17.00,8.48,0.61,1022.13,2,4
6/24/2014,18.34,10.74,0.62,1018.04,97,4
6/25/2014,15.73,10.96,0.60,1016.60,97,-17
6/26/2014,17.77,5.21,0.54,1015.21,176,-10
6/27/2014,17.60,10.19,0.70,1013.63,2,-13
6/28/2014,16.08,8.60,0.79,1010.81,97,-2
6/29/2014,15.69,11.88,0.77,1009.65,122,0
6/30/2014,16.08,14.42,0.64,1016.46,122,-18
7/1/2014,15.38,9.25,0.62,1019.65,97,-11
7/2/2014,16.75,7.44,0.62,1022.23,97,-14
7/3/2014,20.31,10.42,0.53,1020.98,97,-8
7/4/2014,21.85,11.19,0.57,1011.33,97,-5
7/5/2014,19.73,13.09,0.82,1005.09,2,7
7/6/2014,17.72,15.20,0.83,1007.32,96,-7
7/7/2014,17.38,8.52,0.67,1015.81,97,0
7/8/2014,15.08,12.42,0.86,1013.33,52,-2
7/9/2014,15.00,21.60,0.91,1009.90,60,1
7/10/2014,17.83,15.52,0.90,1011.00,16,-5
7/11/2014,16.94,10.29,0.90,1014.69,16,-14
7/12/2014,16.77,9.17,0.91,1013.89,16,-14
7/13/2014,17.75,10.67,0.87,1008.75,0,-15
7/14/2014,18.75,14.67,0.71,1012.94,97,-2
7/15/2014,17.63,12.25,0.77,1019.56,97,-10
7/16/2014,20.36,6.83,0.70,1021.60,122,1
7/17/2014,22.96,4.58,0.67,1020.44,2,0
7/18/2014,25.75,9.60,0.62,1015.33,97,-1
7/19/2014,26.65,12.58,0.57,1010.00,176,-13
7/20/2014,22.08,9.98,0.75,1009.65,97,-8
7/21/2014,19.50,16.02,0.84,1014.27,96,-13
7/22/2014,22.08,14.45,0.75,1017.66,97,-18
7/23/2014,24.24,13.55,0.62,1017.55,97,-2
7/24/2014,22.81,12.71,0.57,1015.02,97,-3
7/25/2014,19.75,12.83,0.71,1014.71,97,4
7/26/2014,21.02,9.19,0.75,1013.98,122,-3
7/27/2014,21.42,8.19,0.76,1015.71,122,7
7/28/2014,18.96,7.70,0.82,1012.23,96,13
7/29/2014,20.92,13.38,0.82,1011.67,97,8
7/30/2014,19.04,12.75,0.73,1013.96,97,10
8/1/2014,21.06,5.77,0.66,1010.38,2,9
8/2/2014,21.81,11.46,0.67,1005.63,97,3
8/3/2014,20.73,8.51,0.66,1010.22,97,-8
8/4/2014,19.40,10.42,0.61,1015.73,97,-5
8/5/2014,19.23,6.15,0.63,1019.35,2,-16
8/6/2014,17.44,10.38,0.78,1014.88,2,-11
8/7/2014,18.33,7.35,0.83,1014.10,97,-15
8/8/2014,18.25,9.77,0.89,1010.48,91,-3
8/9/2014,19.67,16.92,0.73,1007.83,122,-1
8/10/2014,18.33,15.35,0.81,1004.71,97,8
8/11/2014,17.23,20.98,0.67,1009.94,97,-14
8/12/2014,16.50,18.75,0.72,1009.67,97,-16
8/13/2014,16.78,12.78,0.70,1005.93,97,-8
8/14/2014,15.98,12.85,0.80,1009.52,97,1
8/15/2014,15.59,13.22,0.78,1012.97,122,-5
8/16/2014,16.04,14.21,0.72,1018.92,97,-1
8/17/2014,15.08,20.44,0.81,1011.00,0,-1
8/18/2014,14.69,18.08,0.79,1007.83,97,-3
8/19/2014,14.00,16.31,0.75,1011.23,122,-12
8/20/2014,13.10,9.73,0.76,1016.00,97,-12
8/21/2014,14.13,12.50,0.69,1015.94,2,-7
8/22/2014,13.92,13.63,0.77,1011.88,97,-9
8/23/2014,14.10,14.81,0.71,1013.98,97,-5
8/24/2014,13.23,11.94,0.72,1018.13,97,-9
8/25/2014,13.25,8.48,0.86,1012.73,2,-10
8/26/2014,13.94,11.21,0.94,1004.88,64,6
8/27/2014,15.33,8.78,0.79,1014.51,97,-3
8/28/2014,17.09,10.81,0.85,1013.85,5,9
8/29/2014,17.78,13.80,0.72,1015.31,97,-2
8/30/2014,16.72,16.04,0.81,1015.72,97,1
9/1/2014,16.23,5.60,0.76,1020.45,122,-6
9/2/2014,17.67,5.63,0.76,1021.92,2,-11
9/3/2014,17.52,12.69,0.75,1022.04,97,-9
9/4/2014,18.63,9.15,0.74,1018.02,97,6
9/5/2014,20.13,6.49,0.77,1014.06,97,11
9/6/2014,18.40,8.31,0.83,1013.42,16,-5
9/7/2014,17.38,4.49,0.79,1015.34,16,8
9/8/2014,16.48,7.21,0.75,1018.35,16,-2
9/9/2014,14.74,6.23,0.79,1020.66,96,-11
9/10/2014,15.54,10.13,0.69,1020.58,96,5
9/11/2014,15.73,9.54,0.77,1019.69,97,3
9/12/2014,16.10,10.48,0.74,1022.42,97,5
9/13/2014,16.56,12.29,0.78,1024.42,97,-8
9/14/2014,16.25,10.44,0.81,1021.31,97,1
9/15/2014,17.23,7.10,0.79,1016.33,97,12
9/16/2014,17.42,4.50,0.79,1014.56,97,12
9/17/2014,18.23,6.42,0.75,1011.48,97,-2
9/18/2014,19.21,7.23,0.80,1009.44,97,7
